Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-UP14006,Voluntary Sector Grant to Partington and Carrington Youth Partnership,This project aims to promote a self-help ethos that encourages the children to sample different sports and activities and challenge themselves in learning or trying new Olympic themed activities. The project will offer 13 different disciplines and creates awareness of sports not taught in schools on a regular basis,GBP,,4000,,2014-07-05,,,,12,360G-trafford-partington_and_carrington_youth_partnership,Partington and Carrington Youth Partnership,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-UP14010,Voluntary Sector Grant to Moss View Allotment Society,This project aims to make Moss View Allotments more accessible to the residents of Partington and surrounding areas by installing a disabled toilet in the community hut and then promoting the new facility.,GBP,,4000,,2014-07-05,,,,12,360G-trafford-moss_view_allotment_society,Moss View Allotment Society,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-UP14012,Voluntary Sector Grant to Chainlink Community Cycles CIC,We will engage a Cytech qualified project coordinator to train and supervise volunteers who will deliver free cycle maintenance workshops and guided bike rides tailored to different abilities but particularly aimed at families with children.,GBP,,2950,,2014-07-05,,,,12,GB-COH-09073396,Chainlink Community Cycles CIC,,09073396,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-UP14015,Voluntary Sector Grant to Meet & Eat Community Interest Company,In order for the group to run we need to secure money for the rental of the Community Centre kitchen and dining room. The rental has been negotiated to a reasonable rate.,GBP,,2400,,2014-07-05,,,,12,GB-COH-08659439,Meet & Eat Community Interest Company,,08659439,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-UP14016,Voluntary Sector Grant to Soothe Baby Blues,"Soothe Baby Blues mother and baby groups run 6 week programmes to treat and prevent  post-natal depression for up to 10 women and babies at a time. It is an innovative project, launched and run by a registered Mental Health Nurse, alongside volunteers and other perinatal/early years specialists.",GBP,,4000,,2014-07-05,,,,12,360G-trafford-soothe_baby_blues,Soothe Baby Blues,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-UPS14017,Voluntary Sector Grant to Chadwick Park Allotment Society,"Open days, events and plant & produce sales",GBP,,2300,,2014-07-05,,,,12,360G-trafford-chadwick_park_allotment_society,Chadwick Park Allotment Society,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14006,Voluntary Sector Grant to Tree Things Trafford,"Tree Things Trafford has six volunteers with woodworking skills who will set up and run a series of weekly re-entering employment workshops.  Whilst open to everyone, these will be primarily aimed at men.  We will provide the opportunity for people to take part in woodworking activities and projects where they will gain new skills for employment or maintain their existing skills.",GBP,,3043.69,,2014-07-12,,,,12,360G-trafford-tree_things_trafford,Tree Things Trafford,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14010,Voluntary Sector Grant to Gorse Hill Community Action Group,"Gorgeous Gorse Hill will predominantly achieve the fund priority of 'Improving the place where you live'. By creating attractive, sustainable, community spaces and encouraging community involvement, the project will leave a legacy of an improved Gorse Hill and identity for future generations, as well as re-ignite the 'community' feeling numerous longterm residents recall",GBP,,2000,,2014-07-12,,,,12,360G-trafford-gorse_hill_community_action_group,Gorse Hill Community Action Group,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14011,Voluntary Sector Grant to Seed Studios,"Seed Studios - Studio 1 would like to purchase the Behringer X32 Producer, a modern digital audio desk. The X32 is the most common audio desk for concerts and TV broadcasting.  Knowledge of using such a standard piece of professional equipment is vital for employment as a sound technician.",GBP,,2730,,2014-07-12,,,,12,GB-CHC-1172658,Seed Studios,1172658,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14013,Voluntary Sector Grant to Seymour Poets,We will carry out 28 workshops for a group of 25 people on the themes,GBP,,1651.35,,2014-07-12,,,,12,360G-trafford-seymour_poets,Seymour Poets,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14014,Voluntary Sector Grant to Touchdown Dance,"We will deliver training for up to 15 learning disabled, disabled and sensory impaired, adults who can't access further formal training or find employment. This training will support different levels of ability to lead workshops in creative and performance skills.",GBP,,3970,,2014-07-12,,,,12,GB-COH-05371268,Touchdown Dance,1108741,05371268,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14017,Voluntary Sector Grant to Old Trafford Community Fitness And Amateur Boxing Club,The Club aims to provide the young people from the Old Trafford area with positive/credible opportunities and alternatives to anti- social behaviour. The Club seeks to utilize local facilities and through consultation with young people and the local community provide them with sports leisure based activities,GBP,,3840,,2014-07-12,,,,12,360G-trafford-old_trafford_community_fitness_and_amateur_boxing_club,Old Trafford Community Fitness And Amateur Boxing Club,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14021,Voluntary Sector Grant to Chainlink Community Cycles CIC,We will engage a Cytech qualified project coordinator to train and supervise volunteers who will deliver free cycle maintenance workshops and guided bike rides tailored to different abilities,GBP,,3425,,2014-07-12,,,,12,GB-COH-09073396,Chainlink Community Cycles CIC,,09073396,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14022,Voluntary Sector Grant to Gorse Hill Lifestyles Project,We aim to use the different seasons to tackle different issues with the group and informally share information to allow them to make informed choices throughout their development into young adults. The group are looking forward to the culmination of this current project being explored during a weekend narrow boat residential,GBP,,1461,,2014-07-12,,,,12,360G-trafford-gorse_hill_lifestyles_project,Gorse Hill Lifestyles Project,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14023,Voluntary Sector Grant to Blanc,"We would like to go to the Hip Hop Dance Intensive summer camp (HDI) in Wales on 23rd-30th August 2014. HDI is a dance camp where aspiring dancers are given the privilege take classes with some of the most successful universal dance choreographers, for example Ian Eastwood who has danced in music videos for Justin Beiber.",GBP,,2000,,2014-07-12,,,,12,360G-trafford-blanc,Blanc,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-OTS14027,Voluntary Sector Grant to Simply Cycling,Further develop their fleet of bikes as a result of increasing demand,GBP,,3599,,2014-07-12,,,,12,GB-CHC-1143362,Simply Cycling,1143362,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14003,Voluntary Sector Grant to Cyril Flint Befrienders,To produce a promotional film that involves volunteers and service users and can be used to promote our services.,GBP,,2275,,2014-07-19,,,,12,GB-COH-07962245,Cyril Flint Befrienders,1146179,07962245,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14008,Voluntary Sector Grant to Tree Things Trafford,"We meet once a week to work on woodwork projects at the Community Centre in Broomwood. There is a piece of land there and local people tell us they would like to see it turned into an eco garden for everyone to enjoy. We will develop this garden, building accessible raised beds, furniture, storage etc. Local people will be able to help grow fruit and vegetables or simply enjoy the garden.",GBP,,2894.7,,2014-07-19,,,,12,360G-trafford-tree_things_trafford,Tree Things Trafford,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14014,Voluntary Sector Grant to G-Force,This project will use art as an engagement method and target all four priority groups. It will engage them in producing high quality pieces of art that will be displayed as an outdoor Art Trail around Altrincham.,GBP,,3988,,2014-07-19,,,,12,GB-CHC-1110767,G-Force,1110767,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14015,Voluntary Sector Grant to DanceWorks Altrincham,"Danceworks Altrincham (DWA) wish to continue to promote community participation in healthy recreation by providing dance/fitness activities for all age groups. In particular for this financial year, we have identified a solution to identified needs which, if supported, could sustain our community activities in the longer term",GBP,,404,,2014-07-19,,,,12,360G-trafford-danceworks_altrincham,DanceWorks Altrincham,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14017,Voluntary Sector Grant to Altrincham Community Team Limited,The group is looking to repeat Spookywoo Spectacular (first staged in 2012) at Halloween this year and then run a Spring event in 2015 with more events to follow in future years,GBP,,3987.6,,2014-07-19,,,,12,GB-COH-08753126,Altrincham Community Team Limited,,08753126,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14018,Voluntary Sector Grant to Friends of Woodstock Park,"We would like to purchase two picnic benches to encourage the community to spend time in the park (?1,200.00 each)",GBP,,2400,,2014-07-19,,,,12,360G-trafford-friends_of_woodstock_park,Friends of Woodstock Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14020,Voluntary Sector Grant to Art with a Heart,"If successful, Art with a Heart will deliver a series of events, based on intergenerational activities between the socially isolated older generation and students from local senior schools in the Trafford locality. These events will be free of charge to both the older generation and students.",GBP,,3843,,2014-07-19,,,,12,GB-CHC-1159034,Art with a Heart,1159034,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-STH14022,Voluntary Sector Grant to Friends of John Leigh Park,"Trafford Council are restructuring their parks maintenance service and due to budget constraints are unable to continue to provide manpower and funds for the aviary.  They were due to close the facility at the start of April 2014, but the group has already been able to negotiate an extension to the end of August 2014 to give us time to propose an alternative service staffed by volunteers and funded by the group.",GBP,,4000,,2014-07-19,,,,12,360G-trafford-friends_of_john_leigh_park,Friends of John Leigh Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14006,Voluntary Sector Grant to Hi Tension Workouts,"Our aims are to continue to provide a 'Fitness for Body and Mind' class to all those within our community with mental, physical and learning disabilities. We also aim to empower adults whom feel isolated and lonely too.",GBP,,2960,,2014-09-06,,,,12,360G-trafford-hi_tension_workouts,Hi Tension Workouts,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14007,Voluntary Sector Grant to Sale District Scout and Guide Band,We are a newly re-form Scout and Guide Band based on the edge of the Council Estate in Ashton on Mersey (M33 5HF) we are open to non-members as well as current members of the Scout and Guide movement and also to children who play a musical instrument and those who have never played a note before,GBP,,2428,,2014-09-06,,,,12,360G-trafford-sale_district_scout_and_guide_band,Sale District Scout and Guide Band,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14010,Voluntary Sector Grant to Friends of Ashton Park,"Weeding, cutting back, painting and planting are the main tasks, plus we would like to organise a free healthy snack for the volunteers as a reward.",GBP,,665,,2014-09-06,,,,12,360G-trafford-friends_of_ashton_park,Friends of Ashton Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14012,Voluntary Sector Grant to New Way Forward,Ladies and Mens group providing different activities,GBP,,2980,,2014-09-06,,,,12,GB-COH-04783624,New Way Forward,0508746,04783624,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14015,Voluntary Sector Grant to Trafford Carers Centre,"Our aim is to promote the Carers Choir to the 20,000 un paid Carers living within the Trafford region and to encourage as many Carers as we can to come and socialise within their community and combat some of the isolation that they may encounter due to their caring role, along with promoting the health and wellbeing needs of carers in the area, via our trained caseworker who is in attendance at the regular choir practices.",GBP,,3000,,2014-09-06,,,,12,GB-COH-04695523,Trafford Carers Centre,1102075,04695523,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14018,Voluntary Sector Grant to Confidence After Cancer,"We will provide weekly group coaching sessions, starting in October in Sale consisting of meetings where we will support women to work on their own recovery plan to wellbeing. They will set their own goals, which typically may be: returning to work, changing their job, volunteering, losing weight, improving fitness levels, taking responsibility for their own health and wellbeing, improving their diet, doing more exercise ,  joining community groups",GBP,,1700,,2014-09-06,,,,12,360G-trafford-confidence_after_cancer,Confidence After Cancer,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14023,Voluntary Sector Grant to Sale Arts Trail,"In 2014 we organised our first event to high public and artistic praise, over the weekend of the 11-13th July we opened The Waterside Arts Centre, 4 local cafes and 6 local artist's studios to the public. Over this weekend more than 250 people came to the preview at the Waterside on the Friday night and more than 600 came to the artist's studios and cafes around Sale on the Saturday and Sunday.",GBP,,2935,,2014-09-06,,,,12,360G-trafford-sale_arts_trail,Sale Arts Trail,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14027,Voluntary Sector Grant to Sale West Amateur Boxing Club,"We would like to purchase  equipment, e.g. sparring gloves, bag gloves, skipping ropes, protective head guard's, electronic timer, groin protectors, coaching pads and a  coach body blaster protector.  We would be able to offer a wider variety of improved exercises and drills for the young boxers both male and female on an individual bases, also the interest in boxing for young girls is becoming more popular",GBP,,2888.4,,2014-09-06,,,,12,360G-trafford-sale_west_amateur_boxing_club,Sale West Amateur Boxing Club,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-SAL14032,Voluntary Sector Grant to Manor Court Social Group,"We provide a service to over 60s living in assisted housing and local area, including social activities and help. At present Trafford Housing Trust are modernising our communal lounge- we need some items which they are not supplying to help us go forward with our aims. We would like a music centre so that we can have afternoon tea, some games or a dartboard for a games afternoon. For the opening of the new lounge we would like a singer for our special afternoon tea.",GBP,,300,,2014-09-06,,,,12,360G-trafford-manor_court_social_group,Manor Court Social Group,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-UP-17001,Voluntary Sector Grant to High-Functioning Trafford,Committed to ensuring that children and young people affected by Autism Spectrum Disorder can access the kind of physical activities that other children take for granted.,GBP,,1830,,2017-06-10,,,,12,360G-trafford-high-functioning_trafford,High-Functioning Trafford,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-UP-17002,Voluntary Sector Grant to Charisma Stars Dance Group,To help engage more young people to participating in their dance sessions,GBP,,500,,2017-06-10,,,,12,360G-trafford-charisma_stars_dance_group,Charisma Stars Dance Group,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-UP-17003,Voluntary Sector Grant to Flixton Infant School PTA,To transform an unused area of grass and scrub land into an exciting outdoor exploration and discovery area,GBP,,3000,,2017-06-10,,,,12,360G-trafford-flixton_infant_school_pta,Flixton Infant School PTA,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-UP-17004,Voluntary Sector Grant to Gendai Martial Arts,A variety of children�s classes to teach martial arts and simple motor skills to help develop coordination and improve behaviour.,GBP,,1944,,2017-06-10,,,,12,360G-trafford-gendai_martial_arts,Gendai Martial Arts,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-UP-17005,Voluntary Sector Grant to Love Partington,To deliver free physical activities for children and young people throughout the 2017 school summer holidays.,GBP,,2440,,2017-06-10,,,,12,360G-trafford-love_partington,Love Partington,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-UP-17006,Voluntary Sector Grant to Sport Works (Manchester & Cheshire) LTD,Swimming and Activity sessions for disabled young people from Urmston & Partington.,GBP,,2781,,2017-06-10,,,,12,GB-COH-09269806,Sport Works (Manchester & Cheshire) LTD,,09269806,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17007,Voluntary Sector Grant to G-Force,"Men in Sheds project, reducing social isolation in the over 50�s.",GBP,,2000,,2017-06-17,,,,12,GB-CHC-1110767,G-Force,1110767,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17008,Voluntary Sector Grant to Art with a Heart,"Heritage timeline trail through Altrincham town centre, in partnership with FabLab.",GBP,,2000,,2017-06-17,,,,12,GB-CHC-1159034,Art with a Heart,1159034,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17009,Voluntary Sector Grant to Seed Studios,Supporting mental health and emotional wellbeing through guitar based music sessions.,GBP,,1955,,2017-06-17,,,,12,GB-CHC-1172658,Seed Studios,1172658,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17010,"Voluntary Sector Grant to TLC: Talk, Listen, Change",Free Counselling sessions in South Trafford to reduce isolation and improve emotional wellbeing,GBP,,1000,,2017-06-17,,,,12,GB-COH-01559314,"TLC: Talk, Listen, Change",0512710,01559314,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17011,Voluntary Sector Grant to Our Altrincham,Lamp post planters in Altrincham town centre,GBP,,2000,,2017-06-17,,,,12,GB-COH-08285266,Our Altrincham,,08285266,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17012,Voluntary Sector Grant to Prevent Breast Cancer Limited,Coordinator�s salary and training support for the coffee shop volunteers.,GBP,,500,,2017-06-17,,,,12,GB-COH-04831397,Prevent Breast Cancer Limited,1109839,04831397,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17013,Voluntary Sector Grant to Smallwords,Supporting emotional wellbeing through creative writing workshops,GBP,,1000,,2017-06-17,,,,12,360G-trafford-smallwords,Smallwords,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17014,Voluntary Sector Grant to The Sport Business C.I.C,Sport sessions with local schools to engage young people,GBP,,2000,,2017-06-17,,,,12,GB-COH-06596982,The Sport Business C.I.C,,06596982,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17015,Voluntary Sector Grant to Altrincham Baptist Church,"�Eat Well for Less� workshop course encouraging �healthy eating on a budget. Delivered at The Hub, Altrincham.",GBP,,1980,,2017-06-17,,,,12,GB-CHC-1130343,Altrincham Baptist Church,1130343,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17016,Voluntary Sector Grant to Trafford Community Leisure Trust,Community cycle ride sessions around South Trafford.,GBP,,1000,,2017-06-17,,,,12,GB-COH-04656262,Trafford Community Leisure Trust,1105629,04656262,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17017,Voluntary Sector Grant to Friends of Ashton Park,"Nets, Hoops and gardening equipment",GBP,,1129,,2017-06-18,,,,12,360G-trafford-friends_of_ashton_park,Friends of Ashton Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11,https://www.trafforddatalab.io/open_data/grants/
